Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id56;Мужской;20;Среднее общее;Учеба;sentence29.1; - ;24B;прямой
3;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence29.1; - ;24B;прямой
4;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id64;Женский;30;Высшее;Экономика;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id65;Женский;24;Высшее;Маркетинг;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id66;Женский;22;Высшее;Менеджмент;sentence29.1; - ;24B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id67;Мужской;24;Высшее;Строительство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id68;Мужской;28;Высшее;Экология;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id69;Женский;26;Высшее;Экономика;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id73;Женский;30;Высшее;IT;sentence29.1; - ;24B;прямой
4;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id74;Мужской;21;Среднее общее;Учеба;sentence29.1; - ;24B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence29.1; - ;24B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id51;Женский;21;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id52;Женский;20;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence30.1; - ;32B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id56;Мужской;20;Среднее общее;Учеба;sentence30.1; - ;32B;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id64;Женский;30;Высшее;Экономика;sentence30.1; - ;32B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id65;Женский;24;Высшее;Маркетинг;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id66;Женский;22;Высшее;Менеджмент;sentence30.1; - ;32B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id67;Мужской;24;Высшее;Строительство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id68;Мужской;28;Высшее;Экология;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id69;Женский;26;Высшее;Экономика;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence30.1; - ;32B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id73;Женский;30;Высшее;IT;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id74;Мужской;21;Среднее общее;Учеба;sentence30.1; - ;32B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence30.1; - ;32B;прямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id51;Женский;21;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id52;Женский;20;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id53;Мужской;20;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id54;Женский;20;Неоконченное высшее;Психология;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id55;Мужской;23;Неоконченное высшее;IT;sentence31.1; - ;18B;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id56;Мужской;20;Среднее общее;Учеба;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence31.1; - ;18B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id64;Женский;30;Высшее;Экономика;sentence31.1; - ;18B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id65;Женский;24;Высшее;Маркетинг;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id66;Женский;22;Высшее;Менеджмент;sentence31.1; - ;18B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id67;Мужской;24;Высшее;Строительство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id68;Мужской;28;Высшее;Экология;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id69;Женский;26;Высшее;Экономика;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence31.1; - ;18B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id73;Женский;30;Высшее;IT;sentence31.1; - ;18B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id74;Мужской;21;Среднее общее;Учеба;sentence31.1; - ;18B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence31.1; - ;18B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id51;Женский;21;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id52;Женский;20;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id53;Мужской;20;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
2;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id54;Женский;20;Неоконченное высшее;Психология;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id55;Мужской;23;Неоконченное высшее;IT;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id56;Мужской;20;Среднее общее;Учеба;sentence32.1; - ;4B;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence32.1; - ;4B;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id64;Женский;30;Высшее;Экономика;sentence32.1; - ;4B;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id65;Женский;24;Высшее;Маркетинг;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id66;Женский;22;Высшее;Менеджмент;sentence32.1; - ;4B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id67;Мужской;24;Высшее;Строительство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id68;Мужской;28;Высшее;Экология;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id69;Женский;26;Высшее;Экономика;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id73;Женский;30;Высшее;IT;sentence32.1; - ;4B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id74;Мужской;21;Среднее общее;Учеба;sentence32.1; - ;4B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence32.1; - ;4B;непрямой
