Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id2;Мужской;20;Неоконченное высшее;IT;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id3;Мужской;23;Среднее профессиональное;IT;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence8.1; - ;17A;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id5;Женский;27;Высшее;Преподавание;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id6;Мужской;25;Высшее;Инженерное дело;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id7;Женский;20;Неоконченное высшее;Экономика;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id8;Женский;20;Среднее общее;Учеба;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id9;Мужской;20;Неоконченное высшее;Учеба;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id10;Мужской;20;Среднее профессиональное;МЧС;sentence8.1; - ;17A;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id11;Женский;20;Неоконченное высшее;Прочее;sentence8.1; - ;17A;непрямой
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id12;Мужской;26;Среднее общее;Прочее;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id13;Женский;20;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id14;Женский;20;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id15;Женский;21;Неоконченное высшее;Преподавание;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id16;Женский;21;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id17;Мужской;20;Неоконченное высшее;Прочее;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id18;Женский;20;Неоконченное высшее;Медицина;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id19;Мужской;23;Среднее профессиональное;Искусство;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id20;Мужской;24;Высшее;Химическая промышленность;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id21;Женский;24;Высшее;Медицина;sentence8.1; - ;17A;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id22;Мужской;22;Среднее профессиональное;Преподавание;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id23;Мужской;30;Высшее;Маркетинг;sentence8.1; - ;17A;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id24;Женский;29;Высшее;IT;sentence8.1; - ;17A;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id25;Мужской;30;Высшее;IT;sentence8.1; - ;17A;непрямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id1;Мужской;20;Неоконченное среднее профессиональное;IT;sentence9.1; - ;31A;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id2;Мужской;20;Неоконченное высшее;IT;sentence9.1; - ;31A;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id3;Мужской;23;Среднее профессиональное;IT;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id4;Мужской;20;Неоконченное высшее;Химическая промышленность;sentence9.1; - ;31A;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id5;Женский;27;Высшее;Преподавание;sentence9.1; - ;31A;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id6;Мужской;25;Высшее;Инженерное дело;sentence9.1; - ;31A;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id7;Женский;20;Неоконченное высшее;Экономика;sentence9.1; - ;31A;прямой
